ensembl_gene_id,mgi_symbol,gene_biotype,chromosome_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSMUSG00000025889,Snca,protein_coding,6,106.536228382925,0.0172312535279882,0.183758726250243,0.659415149018539,0.879220291820338
ENSMUSG00000026482,Rgl1,protein_coding,1,96.909491165905,0.0262814293438095,0.114196636545367,0.659562188891963,0.879220291820338
ENSMUSG00000027828,Ssr3,protein_coding,3,410.5185820592,-0.0269881373388723,0.0809182364707424,0.659305484065561,0.879220291820338
ENSMUSG00000028010,Gar1,protein_coding,3,45.3839950245671,-0.0262552354832161,0.113970698411302,0.660216153125903,0.879220291820338
ENSMUSG00000028540,Dph2,protein_coding,4,11.832715375861,0.0232704243876977,0.136697571878492,0.65988087353748,0.879220291820338
ENSMUSG00000028917,Plekhm2,protein_coding,4,137.567460720845,-0.0273268226065593,0.104250489594375,0.659831320213946,0.879220291820338
ENSMUSG00000029096,Htra3,protein_coding,5,455.015674776994,0.0277010922174427,0.0991717748088808,0.659034981762528,0.879220291820338
ENSMUSG00000029366,Dck,protein_coding,5,11.8950495394954,0.0222864311036795,0.145377305502547,0.659927014499596,0.879220291820338
ENSMUSG00000029394,Cdk2ap1,protein_coding,5,99.2111931601628,0.0276155838495411,0.0986212306960908,0.660250250681836,0.879220291820338
ENSMUSG00000030835,Nomo1,protein_coding,7,128.897450417973,0.0276791474270165,0.0955715544937085,0.660323701377093,0.879220291820338
ENSMUSG00000030839,Sergef,protein_coding,7,35.1856881955233,0.0260975542393676,0.114877847086294,0.660689899971811,0.879220291820338
ENSMUSG00000034659,Tmem109,protein_coding,19,513.408654849241,0.0272555919104542,0.0839294111196527,0.659803768801815,0.879220291820338
ENSMUSG00000034867,Ankrd27,protein_coding,7,100.074382528931,0.0276804552447019,0.0940749898964774,0.660371372292755,0.879220291820338
ENSMUSG00000036943,Rab8b,protein_coding,9,96.7856241485113,-0.027388272618363,0.102652237053965,0.660466498268072,0.879220291820338
ENSMUSG00000037375,Hhat,protein_coding,1,14.0338247143077,0.023222741999317,0.136522494455767,0.660768399267029,0.879220291820338
ENSMUSG00000049130,C5ar1,protein_coding,7,40.1345447290844,0.0232238665311432,0.13653728540596,0.660731039146175,0.879220291820338
ENSMUSG00000056260,Lrif1,protein_coding,3,55.8281108018253,-0.0274456334378825,0.102827877026053,0.659671469586446,0.879220291820338
ENSMUSG00000071337,Tia1,protein_coding,6,136.205277629631,0.0275309095425179,0.0884819065249046,0.660352703180141,0.879220291820338
ENSMUSG00000094441,Zfp955a,protein_coding,17,43.1160464638301,-0.0268243734714164,0.108888310450458,0.660620711255489,0.879220291820338
ENSMUSG00000024925,Rnaseh2c,protein_coding,19,345.806915563558,0.0267809691430942,0.0804161523441909,0.661059678683674,0.879245032671447
ENSMUSG00000040563,Plppr2,protein_coding,9,12.7943176039504,0.0233121501871574,0.135701047809719,0.660882232951322,0.879245032671447
ENSMUSG00000050229,Pigm,protein_coding,1,41.9081486593861,-0.0266489755165377,0.110133517267601,0.661064576261106,0.879245032671447
ENSMUSG00000050390,C77080,protein_coding,4,35.316493426769,-0.0261212978985248,0.114473309640853,0.66103334948168,0.879245032671447
ENSMUSG00000049321,Zfp2,protein_coding,11,30.1780863758976,0.0259071452393217,0.115853889794539,0.66142197996165,0.879527406655842
ENSMUSG00000073867,AA474408,TEC,7,13.2730866046115,0.0237526631813061,0.131710946549322,0.661554552914773,0.879527406655842
ENSMUSG00000085433,Gm16001,lincRNA,5,11.8329325987117,0.0233083100734698,0.135406014884699,0.66139041638845,0.879527406655842
ENSMUSG00000087194,Skint6,protein_coding,4,62.2076451107199,0.0226199573662309,0.14124040364613,0.661543681076177,0.879527406655842
ENSMUSG00000102559,Gm37570,TEC,1,13.9400409702528,-0.0239051484509135,0.130382522168596,0.661777687962777,0.879731749710249
ENSMUSG00000031729,Ist1,protein_coding,8,203.766404961652,-0.0274316649036262,0.0893794227530398,0.66198365856446,0.87991323478931
ENSMUSG00000001663,Gstt1,protein_coding,10,279.628674000738,0.0274502718230924,0.0903085469140106,0.662188698024506,0.880001133204373
ENSMUSG00000029447,Cct6a,protein_coding,5,473.316704480516,-0.025218409606273,0.0709259670335809,0.662119943961316,0.880001133204373
ENSMUSG00000024982,Zdhhc6,protein_coding,19,105.756939706441,-0.027505022745523,0.0928163531491984,0.662260931852124,0.880004825020075
ENSMUSG00000057605,Gm6807,processed_pseudogene,19,18.6921735307165,-0.0243283220005909,0.126792443796893,0.662409217909384,0.880109562805358
ENSMUSG00000039176,Polg,protein_coding,7,70.0349967649392,-0.0274818372207582,0.0954420540822375,0.662592687572404,0.880261020398695
ENSMUSG00000003119,Cdk12,protein_coding,11,294.291317517779,-0.025899079021075,0.075087659071113,0.662721915361487,0.880289152281508
ENSMUSG00000029406,Pitpnm2,protein_coding,5,156.295007765002,-0.027464670922118,0.0957486827742877,0.662752819543275,0.880289152281508
ENSMUSG00000003131,Pafah1b2,protein_coding,9,183.472095485634,-0.0274245785315524,0.09643635955838,0.663097127556459,0.880561849506377
ENSMUSG00000003378,Grik5,protein_coding,7,62.6080675648436,-0.0256293030925596,0.116916796098377,0.663041666787863,0.880561849506377
ENSMUSG00000086539,Gm16759,processed_transcript,9,21.1355227282465,0.0242118998698859,0.127205190781277,0.663171685413571,0.880568565729401
ENSMUSG00000024654,Asrgl1,protein_coding,19,69.0576015820598,0.0269718327249137,0.104839008266483,0.66337631938376,0.880655696415784
ENSMUSG00000070002,Ell,protein_coding,8,66.6583834789247,-0.0273253539686003,0.0991153904400596,0.663357686517707,0.880655696415784
ENSMUSG00000030409,Dmpk,protein_coding,7,934.204502075776,-0.0267262771017609,0.10731855707339,0.663631725599768,0.880902458182196
ENSMUSG00000026791,Slc2a8,protein_coding,2,34.3978724906714,0.0258920653144141,0.114371781137773,0.663907832768451,0.881137526201301
ENSMUSG00000120664,ENSMUSG00000120664,NA,NA,21.6497699672835,0.0243640165089814,0.125610842171972,0.66394790549675,0.881137526201301
ENSMUSG00000033581,Igf2bp2,protein_coding,16,20.9582953025858,0.0250436935613684,0.120493189504618,0.66421644323785,0.881309282210029
ENSMUSG00000033983,Coil,protein_coding,11,41.2398055703957,-0.0261999341988954,0.111707260302901,0.664181096041486,0.881309282210029
ENSMUSG00000038368,Focad,protein_coding,4,74.3741270230304,0.0268645531544084,0.105013162657459,0.664449327846083,0.881525966891086
ENSMUSG00000024397,Aif1,protein_coding,17,27.2035191164563,0.022667795693354,0.138532859464452,0.664947939179486,0.881560353104313
ENSMUSG00000028015,Ctso,protein_coding,3,77.1140578921608,0.0268986590286079,0.104352299989235,0.664673077680702,0.881560353104313
ENSMUSG00000031278,Acsl4,protein_coding,X,100.337846734712,-0.0271061402467096,0.100822762868094,0.664966557597421,0.881560353104313
ENSMUSG00000045867,Cradd,protein_coding,10,123.018397029532,-0.0272587275806647,0.091152578090782,0.66469417742937,0.881560353104313
ENSMUSG00000058672,Tubb2a,protein_coding,13,162.735389974521,0.0260839409362273,0.112191604517711,0.664861617811227,0.881560353104313
ENSMUSG00000069539,Scyl2,protein_coding,10,46.565031643931,0.0261392253761924,0.111740141985171,0.664849569712155,0.881560353104313
ENSMUSG00000103928,Gm37893,TEC,1,11.4685491563975,0.0216237016888969,0.148138436424949,0.664903846220843,0.881560353104313
ENSMUSG00000117926,C030004G16Rik,lincRNA,18,17.2611440366078,-0.0226293286851011,0.138813682606771,0.665031874899055,0.881560353104313
ENSMUSG00000034674,Tdg,protein_coding,10,36.418212756755,-0.0260400546601864,0.112223948214394,0.665333126247745,0.881832819859647
ENSMUSG00000034731,Dgkh,protein_coding,14,176.258448066284,-0.0269059197496334,0.103448221631157,0.665376618615487,0.881832819859647
ENSMUSG00000112477,Gm48657,lincRNA,10,17.8047364206733,-0.0244437981830885,0.124031533780027,0.665616731503918,0.88205877922337
ENSMUSG00000086859,Snhg20,lincRNA,11,49.2447186340052,0.0266656952717993,0.106037690269957,0.665727085811504,0.882112756455946
ENSMUSG00000090231,Cfb,protein_coding,17,71.5458171674258,0.0243313692316495,0.124710319596743,0.665866336954865,0.882205007760969
ENSMUSG00000018923,Med11,protein_coding,11,44.4456510480256,-0.0265286007553775,0.106762701453359,0.666546966703725,0.883014436233395
ENSMUSG00000086693,A730081D07Rik,antisense,13,28.4793520491067,-0.025059069983429,0.118729245800723,0.666956174840894,0.883384094523609
ENSMUSG00000106326,Gm42977,transcribed_processed_pseudogene,5,27.6691033191688,0.024883411613749,0.120013753310714,0.666965449740556,0.883384094523609
ENSMUSG00000000631,Myo18a,protein_coding,11,166.660499275193,0.0264486377772861,0.0822556106139262,0.667383968312027,0.883753645329576
ENSMUSG00000042035,Igsf3,protein_coding,3,86.98709790865,-0.0253090918326747,0.116634556438919,0.667334088628419,0.883753645329576
ENSMUSG00000070867,Trabd2b,protein_coding,4,226.657577393838,-0.0267375501288502,0.103178790722421,0.667540377815093,0.883868386134103
ENSMUSG00000026389,Steap3,protein_coding,1,99.5135832026657,0.0255583767287283,0.114253360269559,0.668055690862144,0.884200901939333
ENSMUSG00000032571,Pik3r4,protein_coding,9,70.8356016380654,-0.0265965669354503,0.104503704083421,0.668027487729615,0.884200901939333
ENSMUSG00000060601,Nr1h2,protein_coding,7,163.70645027209,0.026752353378371,0.102267792144532,0.668070657795204,0.884200901939333
ENSMUSG00000067288,Rps28,protein_coding,17,1347.33922360051,0.0244646555794147,0.0694065020404486,0.667928943849437,0.884200901939333
ENSMUSG00000027381,Bcl2l11,protein_coding,2,11.9489376021461,0.0217730885222668,0.144468081251702,0.668152734249401,0.884217165546261
ENSMUSG00000111761,9230112J17Rik,lincRNA,9,15.9223993221049,-0.0226475897988236,0.136363888812169,0.668493504542214,0.884575739169697
ENSMUSG00000050017,Pitpnb,protein_coding,5,251.676315847167,-0.0263413585778433,0.0822962243569897,0.668698389107342,0.884754447576234
ENSMUSG00000109279,Gm45220,TEC,7,22.8440805750206,0.0243309208803393,0.122970183628233,0.668793090002994,0.88478734993609
ENSMUSG00000039735,Fnbp1l,protein_coding,3,92.1242346996984,-0.0265550867172146,0.104086001051638,0.668882955849633,0.884813849510842
ENSMUSG00000029034,Ints11,protein_coding,4,42.4819740929556,0.025728276295118,0.112259870477486,0.668966217895656,0.884831608804465
ENSMUSG00000031755,Bbs2,protein_coding,8,40.8346350671654,0.0250293288130243,0.117531079995279,0.669265257539383,0.885134740399163
ENSMUSG00000080021,Gm5915,processed_pseudogene,8,28.6525120772157,0.0239679373133668,0.125324362446103,0.669355967396809,0.885162311545514
ENSMUSG00000049313,Sorl1,protein_coding,9,887.764335003721,-0.0268607788206667,0.0965913267787967,0.669528440768347,0.885297990454493
ENSMUSG00000024583,Txnl1,protein_coding,18,245.334349009055,0.0265358410385331,0.0856787680814061,0.669866187953361,0.885586548450272
ENSMUSG00000026566,Mpzl1,protein_coding,1,57.8747625946205,-0.026339127846268,0.10560725028342,0.669956358871023,0.885586548450272
ENSMUSG00000055041,Commd5,protein_coding,15,36.7077266646439,-0.0254848593578054,0.113575505279239,0.669944918977841,0.885586548450272
ENSMUSG00000013846,St3gal1,protein_coding,15,87.9734188711509,0.0254718268919884,0.113309493244226,0.670491896888993,0.885733783409726
ENSMUSG00000019837,Gtf3c6,protein_coding,10,131.389458316115,0.0268098357185923,0.096145592005525,0.670200068917219,0.885733783409726
ENSMUSG00000020427,Igfbp3,protein_coding,11,18.6967199508217,0.0207767396948021,0.152353201784228,0.670524516766855,0.885733783409726
ENSMUSG00000024338,Psmb8,protein_coding,17,72.6453648631518,0.0233614896408519,0.129241207037889,0.670525252663484,0.885733783409726
ENSMUSG00000034083,Ccdc174,protein_coding,6,153.217256688647,-0.0267443051958165,0.0980704772891856,0.67044697101622,0.885733783409726
ENSMUSG00000075600,Zc3h3,protein_coding,15,32.1373828523948,-0.0256269521937701,0.111982847439443,0.6705570994843,0.885733783409726
ENSMUSG00000085891,Gm14634,processed_transcript,X,12.4356806684929,-0.0220940053715179,0.139883368456352,0.670516327649052,0.885733783409726
ENSMUSG00000020601,Trib2,protein_coding,12,49.1711493123242,0.0252302390321641,0.11484066154651,0.671080066463591,0.88598822041231
ENSMUSG00000026849,Tor1a,protein_coding,2,102.695197933561,0.0265247846773202,0.101380258615833,0.671309148852263,0.88598822041231
ENSMUSG00000029127,Zbtb49,protein_coding,5,12.783865121245,-0.0220938032262669,0.139401291995701,0.671229361732331,0.88598822041231
ENSMUSG00000035632,Cnot3,protein_coding,7,54.2977493468232,0.0254685343308184,0.112805697081354,0.671264015595425,0.88598822041231
ENSMUSG00000038352,Arl5c,protein_coding,11,56.1541814899065,0.0263369406807266,0.104633120427901,0.670917669592244,0.88598822041231
ENSMUSG00000038738,Shank1,protein_coding,7,26.4479062641658,0.0247143689389894,0.118761925969604,0.671082427245565,0.88598822041231
ENSMUSG00000050188,Lsm10,protein_coding,4,153.959285274368,0.0265249360555402,0.101978224473584,0.670902618663545,0.88598822041231
ENSMUSG00000053119,Chmp3,protein_coding,6,393.634559130051,-0.0244762144222614,0.0708408897643109,0.671269523069238,0.88598822041231
ENSMUSG00000062591,Tubb4a,protein_coding,17,61.5006267279239,0.0235878560795254,0.126905738486471,0.671491525818628,0.886136614115406
ENSMUSG00000030051,Aplf,protein_coding,6,20.7162770194052,-0.023575369593491,0.126764077053284,0.671882309119883,0.886190803305114
ENSMUSG00000031171,Ftsj1,protein_coding,X,59.8301651354927,-0.0265247293654608,0.100553813338271,0.671817576175432,0.886190803305114
ENSMUSG00000036966,Spryd3,protein_coding,15,70.6741156418371,-0.0258146915911704,0.109505180937203,0.671654561823374,0.886190803305114
ENSMUSG00000038260,Trpm4,protein_coding,7,55.5224048645792,0.0261399512979103,0.106159285610571,0.67171156235442,0.886190803305114
ENSMUSG00000056515,Rab31,protein_coding,17,137.148095820382,-0.0266765581668204,0.0930270557870698,0.671806940305898,0.886190803305114
ENSMUSG00000062762,Ei24,protein_coding,9,70.813344749573,0.0264518309169049,0.10166253450929,0.671964468757096,0.886206913620527
ENSMUSG00000026670,Uap1,protein_coding,1,214.622771985541,-0.0264523967476214,0.0872987466026462,0.672082351162274,0.886270127937761
ENSMUSG00000028420,Tmem38b,protein_coding,4,337.411572980694,-0.0265945079635926,0.0948708319201221,0.672820056147819,0.88696598807542
ENSMUSG00000085436,Zfp335os,antisense,2,14.4413219611716,0.0228427520060351,0.132017139973823,0.672706696682087,0.88696598807542
ENSMUSG00000097039,Pvt1,lincRNA,15,72.5828993611058,-0.0252981176605972,0.113172473784074,0.672759295027311,0.88696598807542
ENSMUSG00000041809,Efhc1,protein_coding,1,13.4948951011331,-0.0224457114091804,0.134916111922138,0.673340959148649,0.887337257432944
ENSMUSG00000047221,Fam185a,protein_coding,5,46.9569972018301,-0.0260640610689191,0.105385090316886,0.673375278092841,0.887337257432944
ENSMUSG00000058838,Rps27a-ps2,processed_pseudogene,9,16.2732832239695,-0.0230728642217192,0.129833004840039,0.67324121275697,0.887337257432944
ENSMUSG00000113328,Gm47260,TEC,12,12.6362808507755,-0.0225816597950931,0.133742210175144,0.673381825589404,0.887337257432944
ENSMUSG00000008683,Rps15a,protein_coding,7,906.884327713248,0.0264568755832211,0.0899248943379849,0.673488521067145,0.887385561763803
ENSMUSG00000002343,Armc6,protein_coding,8,27.0747481234641,0.0251428198164126,0.113768357583991,0.673736908248945,0.887620529012595
ENSMUSG00000042396,Rbm7,protein_coding,9,180.190963672858,0.0262596851709853,0.102183609853339,0.673823636251288,0.887642490258246
ENSMUSG00000020376,Rnf130,protein_coding,11,230.241761449858,-0.0254597711194086,0.0786351494147521,0.67421747585816,0.88806896965619
ENSMUSG00000023336,Wfdc1,protein_coding,8,595.508260004504,-0.0264583626712922,0.0951924685533498,0.67436686645458,0.888173409353381
ENSMUSG00000019132,BC005537,protein_coding,13,275.02162872243,-0.0261255217724241,0.0858468903532578,0.674801968934765,0.888284773652309
ENSMUSG00000031333,Abcb7,protein_coding,X,108.008696834256,0.0263486246068087,0.0987394049327364,0.674748480394697,0.888284773652309
ENSMUSG00000044906,4930503L19Rik,protein_coding,18,44.0815238436281,-0.0253843212764434,0.111130422571033,0.674604831436197,0.888284773652309
ENSMUSG00000048696,Mex3d,protein_coding,10,18.1177704623317,-0.0228879449470266,0.130415626984446,0.674670995890457,0.888284773652309
ENSMUSG00000053333,Dis3l2,protein_coding,1,113.345861856922,-0.0264290504724666,0.0948523547952001,0.674727472614105,0.888284773652309
ENSMUSG00000022757,Tfg,protein_coding,16,197.164931079627,0.026271600149202,0.0890592747080873,0.675233044055658,0.88875988657648
ENSMUSG00000002524,Puf60,protein_coding,15,293.172305843036,0.0253804137134828,0.0787480309480121,0.675345616794504,0.888815722944465
ENSMUSG00000021754,Map3k1,protein_coding,13,237.210488486262,0.0245073516698749,0.117486465501945,0.675653453193758,0.888943847556066
ENSMUSG00000023826,Prkn,protein_coding,17,225.730490557221,0.0262866296019476,0.0983847331428493,0.675604589881788,0.888943847556066
ENSMUSG00000113811,Gm47882,lincRNA,13,238.650471760335,-0.0257899450938314,0.0825919392791964,0.675561114068088,0.888943847556066
ENSMUSG00000024563,Smad2,protein_coding,18,97.4692739819839,-0.0262758988304219,0.0910250920912472,0.675991563050388,0.889296345535086
ENSMUSG00000053253,Ndfip2,protein_coding,14,123.858336097297,-0.0263036277043843,0.0957616849067547,0.67608855286927,0.889331599341118
ENSMUSG00000030870,Ubfd1,protein_coding,7,104.058815478175,0.0262418764496745,0.0980400496153104,0.676246814475601,0.88944743479766
ENSMUSG00000025626,Phf6,protein_coding,X,70.263425997638,-0.0257630886431829,0.105919664496096,0.676353595234846,0.88949554199974
ENSMUSG00000030737,Slco2b1,protein_coding,7,32.5584205933708,0.0216581215113941,0.139761237897012,0.676501811565351,0.889505806614051
ENSMUSG00000078887,Gm6710,protein_coding,2,34.8773637223678,0.0250066388680698,0.113007003840794,0.676473794469409,0.889505806614051
ENSMUSG00000019539,Rcn3,protein_coding,7,1636.32391687999,-0.0262580225551528,0.0931325740772796,0.676648552927817,0.889598598669803
ENSMUSG00000037361,Sf3b6,protein_coding,12,250.425814363746,-0.0261133762681007,0.0883915451885577,0.676712809311726,0.889598598669803
ENSMUSG00000004044,Cavin1,protein_coding,11,1191.35892758122,-0.0257767998768357,0.0840091075690409,0.67722788070053,0.889763562786215
ENSMUSG00000027552,E2f5,protein_coding,3,65.5833816309086,0.026096415674673,0.0998649270276361,0.677140623725355,0.889763562786215
ENSMUSG00000028550,Atg4c,protein_coding,4,49.8795259873959,0.0258470345126851,0.104085414606532,0.677102284234844,0.889763562786215
ENSMUSG00000040312,Cchcr1,protein_coding,17,16.7993159074318,-0.0228200158345079,0.129342380021677,0.677259652684314,0.889763562786215
ENSMUSG00000074358,Ccdc61,protein_coding,7,28.7844444577762,0.0244323865981729,0.117091468387887,0.67718963591618,0.889763562786215
ENSMUSG00000118841,ENSMUSG00000118841,NA,NA,63.1436046593072,-0.0259002650084416,0.103582105032802,0.676910756535777,0.889763562786215
ENSMUSG00000030643,Rab30,protein_coding,7,52.1327602278854,0.0245925578585187,0.115716489107525,0.677398125979998,0.889853214739924
ENSMUSG00000075040,Zfp408,protein_coding,2,13.2119977551658,-0.0215360933867574,0.140122146965265,0.677609728391874,0.890038903040125
ENSMUSG00000000753,Serpinf1,protein_coding,11,627.335327252566,0.0261690787977673,0.0940180010151859,0.677737952128,0.890105599472623
ENSMUSG00000014959,Gorasp2,protein_coding,2,280.902437684047,-0.0259060467498232,0.086471932076809,0.677862328692139,0.890105599472623
ENSMUSG00000091259,Vmn2r110,protein_coding,17,18.2574290093624,-0.0233656043245972,0.124687442950469,0.677941518146078,0.890105599472623
ENSMUSG00000103013,Gm37503,TEC,1,11.0516868703323,0.0219069378529434,0.136567507369087,0.677910606447137,0.890105599472623
ENSMUSG00000023942,Slc29a1,protein_coding,17,390.27688017715,-0.0260901272309033,0.0947144208040514,0.678646187959704,0.89075387977307
ENSMUSG00000031353,Rbbp7,protein_coding,X,595.684864000613,-0.0260810548932273,0.0959001212487371,0.678638570780743,0.89075387977307
ENSMUSG00000050174,Nudt6,protein_coding,3,18.7889720122402,-0.0218413496946229,0.136684304050807,0.678602446992776,0.89075387977307
ENSMUSG00000021288,Klc1,protein_coding,12,351.46296290399,-0.0255073717917198,0.082543139232008,0.678854497380886,0.890934999152251
ENSMUSG00000047045,Tmem164,protein_coding,X,180.532838536924,-0.0259114129677356,0.0881514698483974,0.678926431851836,0.890937119788996
ENSMUSG00000015214,Mtmr1,protein_coding,X,81.4679519894507,0.0259718020258684,0.0970400496967371,0.67966968940724,0.89114763641785
ENSMUSG00000033964,Zbtb41,protein_coding,1,103.106367874402,-0.0240071240142749,0.118973763804845,0.679364792669903,0.89114763641785
ENSMUSG00000035296,Sgcg,protein_coding,14,466.152163617612,-0.0251874467712259,0.109008375974644,0.679661051859166,0.89114763641785
ENSMUSG00000039652,Cpeb3,protein_coding,19,348.492153443314,0.0256656222547582,0.103487046287095,0.679719870429526,0.89114763641785
ENSMUSG00000053560,Ier2,protein_coding,8,156.438802834698,-0.0244747117360808,0.115221780264861,0.679576566447433,0.89114763641785
ENSMUSG00000054723,Vmac,protein_coding,17,45.1074823351877,0.024990563719436,0.110854357588306,0.679643974433178,0.89114763641785
ENSMUSG00000059689,Zfp637,protein_coding,6,130.316188650404,0.0260310613058892,0.0933701361207627,0.67929671760543,0.89114763641785
ENSMUSG00000110277,Gm45871,protein_coding,18,22.5238667169122,-0.0238706577799514,0.119848261096557,0.679623153793591,0.89114763641785
ENSMUSG00000118425,Gm50470,transcribed_unprocessed_pseudogene,4,20.2149764667311,0.0218357014997332,0.136161139239786,0.67945899802051,0.89114763641785
ENSMUSG00000001786,Fbxo7,protein_coding,10,45.7384533772119,-0.0251183737428542,0.109547429014132,0.679812409343069,0.891176743546475
ENSMUSG00000029703,Lrwd1,protein_coding,5,26.1344947000332,0.0242026862962123,0.116796048599441,0.680442119207595,0.891541018651523
ENSMUSG00000031575,Ash2l,protein_coding,8,77.0652198369034,0.0255115553078588,0.104774754475059,0.680398033398252,0.891541018651523
ENSMUSG00000036112,Metap2,protein_coding,10,608.62072129627,-0.0243014435419879,0.0740607413414862,0.680381871758379,0.891541018651523
ENSMUSG00000045414,Dipk2a,protein_coding,9,55.5769530750164,-0.0256709236274571,0.102686435220577,0.680286974447062,0.891541018651523
ENSMUSG00000074884,Serf2,protein_coding,2,1215.91508682939,0.0255090376286431,0.0838849389350957,0.680263999132828,0.891541018651523
ENSMUSG00000033589,Reep4,protein_coding,14,22.6791107570361,0.0237463478709889,0.120233742907832,0.680526342212876,0.891559172354166
ENSMUSG00000031904,Slc7a6,protein_coding,8,80.9414674825504,-0.0257544041073581,0.100696219704414,0.680647210620215,0.891614477833142
ENSMUSG00000035863,Palm,protein_coding,10,96.7353457297684,0.0258973925643137,0.0923652575814004,0.680709301032359,0.891614477833142
ENSMUSG00000015355,Cd48,protein_coding,1,14.4981152911897,0.0215167967397295,0.13812083996899,0.680785372760106,0.891621942616347
ENSMUSG00000045128,Rpl18a,protein_coding,8,1857.67416513178,-0.023764559345807,0.0711883875226566,0.681074617935571,0.891908569430871
ENSMUSG00000029587,Zfp12,protein_coding,5,23.3835948646039,-0.0224680160466102,0.129603572526484,0.681353659373652,0.892025097167545
ENSMUSG00000030077,Chl1,protein_coding,6,12.9492085748699,0.0202561087447796,0.149857844210756,0.681374813763812,0.892025097167545
ENSMUSG00000038611,Phrf1,protein_coding,7,85.1262064325323,-0.0258000976564416,0.0983572800957986,0.68124048840876,0.892025097167545
ENSMUSG00000033335,Dnm2,protein_coding,9,200.71829797722,-0.0244366604473517,0.0755962872701597,0.681599053169248,0.892226470054176
ENSMUSG00000079669,Gm17396,processed_transcript,9,19.3100821902654,0.023235525364433,0.123373781224832,0.681729320942759,0.8923048033414
ENSMUSG00000005124,Ccn4,protein_coding,15,17.9314347355479,0.02207500433096,0.132347895447025,0.682128361747247,0.892329364221836
ENSMUSG00000020918,Kat2a,protein_coding,11,42.7944427267854,0.0246880324841684,0.111749581741555,0.68204076874285,0.892329364221836
ENSMUSG00000027287,Snap23,protein_coding,2,289.087773783871,-0.0255391408942955,0.0863532809195987,0.682072273942899,0.892329364221836
ENSMUSG00000028048,Gba,protein_coding,3,49.3741680682232,0.0250876543364781,0.10782834746278,0.682227106433712,0.892329364221836
ENSMUSG00000029276,Glmn,protein_coding,5,25.1830650258078,-0.0237882809833397,0.119072456078316,0.681889036471881,0.892329364221836
ENSMUSG00000035024,Ncapd3,protein_coding,9,87.431824216087,-0.0240881803186518,0.11653424397499,0.682241085336774,0.892329364221836
ENSMUSG00000048200,Cracr2b,protein_coding,7,34.2167124136261,-0.024195732058427,0.115747300138555,0.682148298524704,0.892329364221836
ENSMUSG00000018821,Avpi1,protein_coding,19,74.047926459648,0.0251054920317379,0.10687794441084,0.683065080432228,0.892669888507099
ENSMUSG00000029735,Tpk1,protein_coding,6,55.9683624479872,0.0247918390947132,0.110100968974285,0.682983711242133,0.892669888507099
ENSMUSG00000032555,Topbp1,protein_coding,9,39.5487127379548,-0.0245752235655922,0.112297007321401,0.682633798052859,0.892669888507099
ENSMUSG00000033207,Mamdc2,protein_coding,19,50.9934219386621,-0.0250853740976001,0.107212249618419,0.682940493875735,0.892669888507099
ENSMUSG00000048076,Arf1,protein_coding,11,896.159688073956,0.0254703147775284,0.0862331505135733,0.682788920934294,0.892669888507099
ENSMUSG00000049792,Bag5,protein_coding,12,111.547100830578,-0.0257098092981036,0.0968324418350332,0.682753591523325,0.892669888507099
ENSMUSG00000068732,Tmem167b,protein_coding,3,21.924351396672,-0.0229974929442263,0.124403407416242,0.683028919605644,0.892669888507099
ENSMUSG00000102145,Gm38056,TEC,1,281.35673634539,0.0252689885381676,0.0836586665919443,0.68287583667982,0.892669888507099
ENSMUSG00000002741,Ykt6,protein_coding,11,88.8190075134558,0.0256281258684757,0.0979850967731272,0.683367063825727,0.892858684880704
ENSMUSG00000025025,Mxi1,protein_coding,19,107.658564397761,-0.0256148991807263,0.090573925911817,0.683514413313556,0.892858684880704
ENSMUSG00000027613,Eif6,protein_coding,2,135.136938399549,0.0256728154375812,0.09466471937788,0.683478821632534,0.892858684880704
ENSMUSG00000037013,Ss18,protein_coding,18,119.211220510336,0.0256626756978674,0.0933325125838334,0.68356189765926,0.892858684880704
ENSMUSG00000044328,Trp53i13,protein_coding,11,77.6035510712023,0.0247462071390899,0.110256968389901,0.683326305978833,0.892858684880704
ENSMUSG00000015461,Atf6b,protein_coding,17,58.6498449376517,-0.0239092486486066,0.116953983843324,0.683765996283331,0.89295532069233
ENSMUSG00000019768,Esr1,protein_coding,10,198.137654231447,0.0244743499336392,0.112343184509124,0.683776836729044,0.89295532069233
ENSMUSG00000003228,Grk5,protein_coding,19,424.051148920313,-0.0254252310573293,0.101658593291852,0.683873899849565,0.892987083838383
ENSMUSG00000006941,Eif1b,protein_coding,9,216.110297739786,0.0253405960271713,0.0862994708885299,0.684363226069795,0.892987083838383
ENSMUSG00000026383,Epb41l5,protein_coding,1,77.9899198640957,-0.0247062449128719,0.10989815448228,0.684257557285561,0.892987083838383
ENSMUSG00000029088,Kcnip4,protein_coding,5,174.937100279363,-0.0222489240325209,0.12929902848546,0.684654848830452,0.892987083838383
ENSMUSG00000032842,Abcc10,protein_coding,17,18.7233026068703,-0.0226156316552087,0.126370351652836,0.68465722401426,0.892987083838383
ENSMUSG00000034936,Arl4d,protein_coding,11,15.1218371400754,-0.0219777226039698,0.131793179267338,0.684253718017864,0.892987083838383
ENSMUSG00000036167,Pphln1,protein_coding,15,78.264528893772,0.0255008202310325,0.0997007140249493,0.684127613623614,0.892987083838383
